id,x,y,householdID,realizationID,SERIALNO,AGEP,CIT,COW,ENG,PAP,REL,SCHG,SCHL,SEX,DIS,HISP,NATIVITY,persons_income,PINCP,POVPIP,RAC1P,FAGEP,SPORDER
1.18E+11,447691.3103,4638925.713,1183747,26,1183747,82,4,-999999,3,100,0,-999999,20,1,1,1,2,6400,6400,118,6,0,1
1.18E+11,447691.3103,4638925.713,1183747,26,1183747,77,4,-999999,1,0,1,-999999,11,2,1,1,2,8900,8900,118,6,0,2
1.18E+11,441172.1466,4643016.354,1184263,180,1184263,47,4,3,2,0,0,16,22,1,1,1,2,46100,46100,418,1,0,1
1.18E+11,454744.2879,4610710.246,1184271,43,1184271,71,1,-999999,-999999,0,0,-999999,16,2,1,1,1,17200,82200,501,1,0,1
1.18E+11,445924.4942,4622048.265,1184740,25,1184740,19,1,1,-999999,0,17,15,18,1,2,1,1,10000,10000,-999999,2,0,1
1.18E+11,437609.8154,4639392.253,1184740,74,1184740,19,1,1,-999999,0,17,15,18,1,2,1,1,10000,10000,-999999,2,0,1
1.18E+11,449734.7579,4625467.247,1184740,115,1184740,19,1,1,-999999,0,17,15,18,1,2,1,1,10000,10000,-999999,2,0,1
1.19E+11,432496.6422,4643688.803,1185146,8,1185146,45,1,2,-999999,0,0,-999999,19,1,2,1,1,73000,73000,501,1,0,1
1.19E+11,446391.7605,4641809.454,1185284,43,1185284,32,1,3,-999999,0,0,-999999,19,1,2,1,1,75000,75000,501,1,0,1
1.19E+11,441340.4198,4616530.353,1185284,48,1185284,32,1,3,-999999,0,0,-999999,19,1,2,1,1,75000,75000,501,1,0,1
1.19E+11,443452.9566,4643466.931,1185284,136,1185284,32,1,3,-999999,0,0,-999999,19,1,2,1,1,75000,75000,501,1,0,1
1.19E+11,442722.1557,4615839.386,1185410,24,1185410,59,1,1,-999999,0,0,-999999,23,1,2,1,1,454000,454000,501,1,0,1
1.19E+11,442722.1557,4615839.386,1185410,24,1185410,59,1,3,-999999,0,1,-999999,21,2,2,1,1,50000,50000,501,1,0,2
1.19E+11,442722.1557,4615839.386,1185410,24,1185410,29,1,1,-999999,0,2,15,18,1,2,1,1,31000,31000,501,1,0,3
1.19E+11,442722.1557,4615839.386,1185410,24,1185410,9,1,-999999,-999999,-999999,7,5,5,2,2,1,1,-999999,-999999,501,9,0,4
1.19E+11,442722.1557,4615839.386,1185410,24,1185410,7,1,-999999,-999999,-999999,7,3,3,1,2,1,1,-999999,-999999,501,9,0,5
1.19E+11,444941.1248,4643411.959,1185410,51,1185410,59,1,1,-999999,0,0,-999999,23,1,2,1,1,454000,454000,501,1,0,1
1.19E+11,444941.1248,4643411.959,1185410,51,1185410,59,1,3,-999999,0,1,-999999,21,2,2,1,1,50000,50000,501,1,0,2
1.19E+11,444941.1248,4643411.959,1185410,51,1185410,29,1,1,-999999,0,2,15,18,1,2,1,1,31000,31000,501,1,0,3
1.19E+11,444941.1248,4643411.959,1185410,51,1185410,9,1,-999999,-999999,-999999,7,5,5,2,2,1,1,-999999,-999999,501,9,0,4
1.19E+11,444941.1248,4643411.959,1185410,51,1185410,7,1,-999999,-999999,-999999,7,3,3,1,2,1,1,-999999,-999999,501,9,0,5
1.19E+11,446934.4742,4640449.406,1185410,54,1185410,59,1,1,-999999,0,0,-999999,23,1,2,1,1,454000,454000,501,1,0,1
1.19E+11,446934.4742,4640449.406,1185410,54,1185410,59,1,3,-999999,0,1,-999999,21,2,2,1,1,50000,50000,501,1,0,2
1.19E+11,446934.4742,4640449.406,1185410,54,1185410,29,1,1,-999999,0,2,15,18,1,2,1,1,31000,31000,501,1,0,3
1.19E+11,446934.4742,4640449.406,1185410,54,1185410,9,1,-999999,-999999,-999999,7,5,5,2,2,1,1,-999999,-999999,501,9,0,4
1.19E+11,446934.4742,4640449.406,1185410,54,1185410,7,1,-999999,-999999,-999999,7,3,3,1,2,1,1,-999999,-999999,501,9,0,5
1.19E+11,445518.7796,4640266.317,1185410,58,1185410,59,1,1,-999999,0,0,-999999,23,1,2,1,1,454000,454000,501,1,0,1
1.19E+11,445518.7796,4640266.317,1185410,58,1185410,59,1,3,-999999,0,1,-999999,21,2,2,1,1,50000,50000,501,1,0,2
1.19E+11,445518.7796,4640266.317,1185410,58,1185410,29,1,1,-999999,0,2,15,18,1,2,1,1,31000,31000,501,1,0,3
1.19E+11,445518.7796,4640266.317,1185410,58,1185410,9,1,-999999,-999999,-999999,7,5,5,2,2,1,1,-999999,-999999,501,9,0,4
1.19E+11,445518.7796,4640266.317,1185410,58,1185410,7,1,-999999,-999999,-999999,7,3,3,1,2,1,1,-999999,-999999,501,9,0,5
1.19E+11,452031.8334,4624106.42,1185794,0,1185794,37,1,-999999,-999999,0,17,-999999,17,1,2,1,1,0,0,0,2,0,1
1.19E+11,445330.333,4615741.903,1185989,154,1185989,65,1,-999999,-999999,0,0,-999999,21,2,1,1,1,52400,52400,404,2,0,1
1.19E+11,445330.333,4615741.903,1185989,154,1185989,41,1,1,-999999,0,5,-999999,19,1,2,1,1,2700,2700,404,2,0,2
1.19E+11,445330.333,4615741.903,1185989,154,1185989,27,1,1,-999999,0,10,14,14,1,2,1,1,13000,13000,404,2,0,3
1.19E+11,449136.9358,4630787.435,1185989,175,1185989,65,1,-999999,-999999,0,0,-999999,21,2,1,1,1,52400,52400,404,2,0,1
1.19E+11,449136.9358,4630787.435,1185989,175,1185989,41,1,1,-999999,0,5,-999999,19,1,2,1,1,2700,2700,404,2,0,2
1.19E+11,449136.9358,4630787.435,1185989,175,1185989,27,1,1,-999999,0,10,14,14,1,2,1,1,13000,13000,404,2,0,3
1.19E+11,445719.4121,4632929.019,1186084,7,1186084,47,1,1,-999999,0,0,-999999,17,2,2,2,1,22500,22500,467,9,0,1
1.19E+11,445719.4121,4632929.019,1186084,7,1186084,50,1,1,-999999,0,1,-999999,17,1,2,1,1,44000,44000,467,1,0,2
1.19E+11,443650.2167,4649059.905,1186084,27,1186084,47,1,1,-999999,0,0,-999999,17,2,2,2,1,22500,22500,467,9,0,1
1.19E+11,443650.2167,4649059.905,1186084,27,1186084,50,1,1,-999999,0,1,-999999,17,1,2,1,1,44000,44000,467,1,0,2
1.19E+11,448007.1208,4639975.128,1186084,56,1186084,47,1,1,-999999,0,0,-999999,17,2,2,2,1,22500,22500,467,9,0,1
1.19E+11,448007.1208,4639975.128,1186084,56,1186084,50,1,1,-999999,0,1,-999999,17,1,2,1,1,44000,44000,467,1,0,2
1.19E+11,447988.8892,4640138.586,1186676,8,1186676,52,1,1,-999999,0,0,-999999,21,2,1,1,1,13700,13700,501,1,0,1
1.19E+11,447988.8892,4640138.586,1186676,8,1186676,49,1,7,-999999,0,1,-999999,21,1,1,1,1,100000,100000,501,1,0,2
1.19E+11,447988.8892,4640138.586,1186676,8,1186676,15,1,-999999,-999999,0,2,11,11,2,2,1,1,0,0,501,1,0,3
1.19E+11,440025.295,4635648.576,1187357,38,1187357,54,1,3,-999999,0,0,-999999,19,2,2,1,1,60000,60000,501,2,0,1
1.19E+11,440025.295,4635648.576,1187357,38,1187357,47,1,1,-999999,0,1,-999999,16,1,2,1,1,31000,31000,501,2,0,2
1.19E+11,445373.7267,4617909.803,1187357,96,1187357,54,1,3,-999999,0,0,-999999,19,2,2,1,1,60000,60000,501,2,0,1
1.19E+11,445373.7267,4617909.803,1187357,96,1187357,47,1,1,-999999,0,1,-999999,16,1,2,1,1,31000,31000,501,2,0,2
1.19E+11,437128.2676,4639437.185,1187357,225,1187357,54,1,3,-999999,0,0,-999999,19,2,2,1,1,60000,60000,501,2,0,1
1.19E+11,437128.2676,4639437.185,1187357,225,1187357,47,1,1,-999999,0,1,-999999,16,1,2,1,1,31000,31000,501,2,0,2
1.19E+11,440361.387,4637616.427,1187357,239,1187357,54,1,3,-999999,0,0,-999999,19,2,2,1,1,60000,60000,501,2,0,1
1.19E+11,440361.387,4637616.427,1187357,239,1187357,47,1,1,-999999,0,1,-999999,16,1,2,1,1,31000,31000,501,2,0,2
1.19E+11,445323.1258,4636543.623,1187357,242,1187357,54,1,3,-999999,0,0,-999999,19,2,2,1,1,60000,60000,501,2,0,1
1.19E+11,445323.1258,4636543.623,1187357,242,1187357,47,1,1,-999999,0,1,-999999,16,1,2,1,1,31000,31000,501,2,0,2
1.19E+11,449638.5155,4620048.435,1187357,257,1187357,54,1,3,-999999,0,0,-999999,19,2,2,1,1,60000,60000,501,2,0,1
1.19E+11,449638.5155,4620048.435,1187357,257,1187357,47,1,1,-999999,0,1,-999999,16,1,2,1,1,31000,31000,501,2,0,2
1.19E+11,444521.8457,4646642.116,1187874,31,1187874,28,1,1,-999999,0,0,-999999,19,2,2,1,1,34000,34000,303,1,0,1
1.19E+11,440152.0768,4616547.732,1188549,0,1188549,40,1,2,-999999,0,0,-999999,22,2,2,1,1,120000,120000,501,1,0,1
1.19E+11,440152.0768,4616547.732,1188549,0,1188549,43,1,7,-999999,0,1,-999999,23,1,2,1,1,120000,120000,501,1,0,2
1.19E+11,440152.0768,4616547.732,1188549,0,1188549,2,1,-999999,-999999,-999999,2,-999999,-999999,1,2,1,1,-999999,-999999,501,1,0,3
1.19E+11,445133.9229,4643039.737,1188549,41,1188549,40,1,2,-999999,0,0,-999999,22,2,2,1,1,120000,120000,501,1,0,1
1.19E+11,445133.9229,4643039.737,1188549,41,1188549,43,1,7,-999999,0,1,-999999,23,1,2,1,1,120000,120000,501,1,0,2
1.19E+11,445133.9229,4643039.737,1188549,41,1188549,2,1,-999999,-999999,-999999,2,-999999,-999999,1,2,1,1,-999999,-999999,501,1,0,3
1.19E+11,442213.2834,4648607.361,1188678,7,1188678,83,1,-999999,-999999,0,0,-999999,13,1,1,1,1,23900,23900,200,1,0,1
1.19E+11,442213.2834,4648607.361,1188678,7,1188678,82,1,-999999,-999999,0,1,-999999,13,2,1,1,1,9000,9000,200,1,0,2
1.19E+11,442213.2834,4648607.361,1188678,7,1188678,50,1,6,-999999,0,2,-999999,16,1,2,1,1,0,0,200,1,0,3
1.19E+11,445632.3714,4631914.794,1188810,80,1188810,45,1,6,-999999,0,0,-999999,21,1,2,1,1,0,15000,501,1,0,1
1.19E+11,445632.3714,4631914.794,1188810,80,1188810,79,4,-999999,3,0,6,-999999,1,1,2,1,2,34700,74900,501,1,0,2
1.19E+11,444978.256,4616976.044,1189489,21,1189489,64,1,2,-999999,0,0,-999999,22,2,2,1,1,97000,97000,501,1,0,1
1.19E+11,444978.256,4616976.044,1189489,21,1189489,38,1,2,-999999,0,2,-999999,22,2,2,1,1,50000,50000,501,9,0,2
1.19E+11,443991.5163,4615599.764,1189489,32,1189489,64,1,2,-999999,0,0,-999999,22,2,2,1,1,97000,97000,501,1,0,1
1.19E+11,443991.5163,4615599.764,1189489,32,1189489,38,1,2,-999999,0,2,-999999,22,2,2,1,1,50000,50000,501,9,0,2
1.19E+11,445907.191,4644291.728,1189489,75,1189489,64,1,2,-999999,0,0,-999999,22,2,2,1,1,97000,97000,501,1,0,1
1.19E+11,445907.191,4644291.728,1189489,75,1189489,38,1,2,-999999,0,2,-999999,22,2,2,1,1,50000,50000,501,9,0,2
1.19E+11,443951.0334,4624580.927,1189525,25,1189525,35,1,1,-999999,0,16,-999999,14,2,2,1,1,24000,24000,-999999,2,0,1
1.19E+11,444822.5259,4649617.32,1189582,67,1189582,43,1,1,-999999,0,0,-999999,21,1,2,1,1,110000,110000,501,1,0,1
1.19E+11,444822.5259,4649617.32,1189582,67,1189582,37,1,1,-999999,0,13,-999999,18,2,2,1,1,60000,60000,501,1,0,2
1.19E+11,436057.0328,4637715.65,1189684,2,1189684,31,1,1,-999999,0,16,-999999,17,1,2,1,1,3100,3100,-999999,2,0,1
1.19E+11,447632.4735,4633244.455,1189832,18,1189832,77,1,-999999,-999999,0,0,15,21,2,1,1,1,8600,8600,85,2,0,1
1.19E+11,449863.2589,4629066.874,1190070,121,1190070,33,1,1,-999999,0,0,-999999,21,1,2,1,1,100000,100000,501,2,0,1
1.19E+11,449863.2589,4629066.874,1190070,121,1190070,32,1,2,-999999,0,1,-999999,24,2,2,1,1,190000,190000,501,2,0,2
1.19E+11,449863.2589,4629066.874,1190070,121,1190070,7,1,-999999,-999999,-999999,2,4,4,2,2,1,1,-999999,-999999,501,2,0,3
1.19E+11,449863.2589,4629066.874,1190070,121,1190070,4,1,-999999,-999999,-999999,2,1,1,2,2,1,1,-999999,-999999,501,2,0,4
1.19E+11,447048.1344,4636711.457,1190309,4,1190309,44,1,3,-999999,0,0,-999999,21,1,2,1,1,80000,80000,501,1,0,1
1.19E+11,434986.2619,4625858.782,1190309,54,1190309,44,1,3,-999999,0,0,-999999,21,1,2,1,1,80000,80000,501,1,0,1
1.19E+11,443340.4487,4623215.833,1190955,36,1190955,37,1,1,-999999,0,0,-999999,18,2,2,1,1,5900,5900,65,2,0,1
1.19E+11,443340.4487,4623215.833,1190955,36,1190955,19,1,1,-999999,0,2,15,16,2,2,1,1,5400,5400,65,2,0,2
1.19E+11,443340.4487,4623215.833,1190955,36,1190955,7,1,-999999,-999999,-999999,2,3,4,1,1,1,1,-999999,-999999,65,2,0,3
1.19E+11,449470.0737,4625168.848,1190955,75,1190955,37,1,1,-999999,0,0,-999999,18,2,2,1,1,5900,5900,65,2,0,1
1.19E+11,449470.0737,4625168.848,1190955,75,1190955,19,1,1,-999999,0,2,15,16,2,2,1,1,5400,5400,65,2,0,2
1.19E+11,449470.0737,4625168.848,1190955,75,1190955,7,1,-999999,-999999,-999999,2,3,4,1,1,1,1,-999999,-999999,65,2,0,3
1.19E+11,442405.8658,4634860.81,1191180,43,1191180,35,1,1,1,0,0,-999999,21,2,2,2,1,55000,55000,375,8,0,1
1.19E+11,442405.8658,4634860.81,1191180,43,1191180,8,1,-999999,1,-999999,2,4,5,2,2,2,1,-999999,-999999,375,8,0,2
1.19E+11,445852.0826,4644645.86,1191180,94,1191180,35,1,1,1,0,0,-999999,21,2,2,2,1,55000,55000,375,8,0,1
1.19E+11,445852.0826,4644645.86,1191180,94,1191180,8,1,-999999,1,-999999,2,4,5,2,2,2,1,-999999,-999999,375,8,0,2
1.19E+11,442807.805,4632635.214,1191442,24,1191442,26,1,1,1,0,0,-999999,21,1,2,1,1,50000,55000,501,1,0,1
1.19E+11,433535.0527,4647254.6,1191442,102,1191442,26,1,1,1,0,0,-999999,21,1,2,1,1,50000,55000,501,1,0,1
1.19E+11,440130.3041,4645413.229,1191661,48,1191661,52,5,1,2,0,0,15,20,2,2,9,2,14000,14000,97,8,0,1
1.19E+11,440130.3041,4645413.229,1191661,48,1191661,19,1,-999999,1,0,2,14,15,2,2,3,1,0,0,97,8,0,2
1.19E+11,437746.5309,4641741.142,1191661,70,1191661,52,5,1,2,0,0,15,20,2,2,9,2,14000,14000,97,8,0,1
1.19E+11,437746.5309,4641741.142,1191661,70,1191661,19,1,-999999,1,0,2,14,15,2,2,3,1,0,0,97,8,0,2
1.19E+11,446496.4966,4636492.39,1191798,12,1191798,27,1,1,-999999,0,0,-999999,21,2,1,1,1,0,0,0,1,0,1
1.19E+11,454600.245,4620003.344,1191809,1,1191809,51,1,6,-999999,0,0,-999999,16,2,2,1,1,28100,63810,373,9,0,1
1.19E+11,454600.245,4620003.344,1191809,1,1191809,16,1,1,-999999,0,2,12,11,1,1,1,1,500,500,373,1,0,2
1.19E+11,454600.245,4620003.344,1191809,1,1191809,12,1,-999999,-999999,-999999,2,8,9,1,2,1,1,-999999,-999999,373,1,0,3
1.19E+11,450774.9337,4626296.534,1191809,47,1191809,51,1,6,-999999,0,0,-999999,16,2,2,1,1,28100,63810,373,9,0,1
1.19E+11,450774.9337,4626296.534,1191809,47,1191809,16,1,1,-999999,0,2,12,11,1,1,1,1,500,500,373,1,0,2
1.19E+11,450774.9337,4626296.534,1191809,47,1191809,12,1,-999999,-999999,-999999,2,8,9,1,2,1,1,-999999,-999999,373,1,0,3
1.19E+11,443790.0742,4649462.956,1192084,6,1192084,34,5,1,1,0,0,-999999,21,1,2,1,2,5000,5000,46,2,0,1
1.19E+11,450058.3932,4623498.937,1192244,103,1192244,68,1,1,-999999,0,0,-999999,16,1,2,1,1,55200,55200,343,2,0,1
1.19E+11,450058.3932,4623498.937,1192244,103,1192244,70,1,-999999,-999999,0,1,-999999,19,2,1,1,1,2400,2400,343,2,0,2
1.19E+11,450058.3932,4623498.937,1192244,103,1192244,31,1,1,1,0,2,-999999,19,1,1,1,1,14200,14200,343,2,0,3
1.19E+11,450058.3932,4623498.937,1192244,103,1192244,16,1,1,-999999,0,7,12,12,1,2,1,1,3600,3600,343,2,0,4
1.19E+11,443504.3664,4624450.319,1192244,193,1192244,68,1,1,-999999,0,0,-999999,16,1,2,1,1,55200,55200,343,2,0,1
1.19E+11,443504.3664,4624450.319,1192244,193,1192244,70,1,-999999,-999999,0,1,-999999,19,2,1,1,1,2400,2400,343,2,0,2
1.19E+11,443504.3664,4624450.319,1192244,193,1192244,31,1,1,1,0,2,-999999,19,1,1,1,1,14200,14200,343,2,0,3
1.19E+11,443504.3664,4624450.319,1192244,193,1192244,16,1,1,-999999,0,7,12,12,1,2,1,1,3600,3600,343,2,0,4
1.19E+11,446207.5053,4634017.726,1192271,22,1192271,44,1,3,1,0,0,-999999,22,1,2,1,1,100000,100000,348,1,0,1
1.19E+11,446207.5053,4634017.726,1192271,22,1192271,29,4,-999999,1,0,1,16,21,2,2,2,2,0,0,348,1,0,2
1.19E+11,446207.5053,4634017.726,1192271,22,1192271,5,1,-999999,1,-999999,2,1,1,2,2,2,1,-999999,-999999,348,1,0,3
1.19E+11,446207.5053,4634017.726,1192271,22,1192271,2,1,-999999,-999999,-999999,2,-999999,-999999,1,2,2,1,-999999,-999999,348,1,0,4
1.19E+11,446207.5053,4634017.726,1192271,22,1192271,14,1,-999999,1,-999999,10,10,10,1,2,2,1,-999999,-999999,348,1,0,5
1.19E+11,446207.5053,4634017.726,1192271,22,1192271,12,1,-999999,1,-999999,10,8,8,1,2,2,1,-999999,-999999,348,1,0,6
1.19E+11,439826.1642,4625574.086,1192271,33,1192271,44,1,3,1,0,0,-999999,22,1,2,1,1,100000,100000,348,1,0,1
1.19E+11,439826.1642,4625574.086,1192271,33,1192271,29,4,-999999,1,0,1,16,21,2,2,2,2,0,0,348,1,0,2
1.19E+11,439826.1642,4625574.086,1192271,33,1192271,5,1,-999999,1,-999999,2,1,1,2,2,2,1,-999999,-999999,348,1,0,3
1.19E+11,439826.1642,4625574.086,1192271,33,1192271,2,1,-999999,-999999,-999999,2,-999999,-999999,1,2,2,1,-999999,-999999,348,1,0,4
1.19E+11,439826.1642,4625574.086,1192271,33,1192271,14,1,-999999,1,-999999,10,10,10,1,2,2,1,-999999,-999999,348,1,0,5
1.19E+11,439826.1642,4625574.086,1192271,33,1192271,12,1,-999999,1,-999999,10,8,8,1,2,2,1,-999999,-999999,348,1,0,6
1.19E+11,437618.7078,4643014.94,1192271,60,1192271,44,1,3,1,0,0,-999999,22,1,2,1,1,100000,100000,348,1,0,1
1.19E+11,437618.7078,4643014.94,1192271,60,1192271,29,4,-999999,1,0,1,16,21,2,2,2,2,0,0,348,1,0,2
1.19E+11,437618.7078,4643014.94,1192271,60,1192271,5,1,-999999,1,-999999,2,1,1,2,2,2,1,-999999,-999999,348,1,0,3
1.19E+11,437618.7078,4643014.94,1192271,60,1192271,2,1,-999999,-999999,-999999,2,-999999,-999999,1,2,2,1,-999999,-999999,348,1,0,4
1.19E+11,437618.7078,4643014.94,1192271,60,1192271,14,1,-999999,1,-999999,10,10,10,1,2,2,1,-999999,-999999,348,1,0,5
1.19E+11,437618.7078,4643014.94,1192271,60,1192271,12,1,-999999,1,-999999,10,8,8,1,2,2,1,-999999,-999999,348,1,0,6
1.19E+11,439041.625,4632480.633,1192271,122,1192271,44,1,3,1,0,0,-999999,22,1,2,1,1,100000,100000,348,1,0,1
1.19E+11,439041.625,4632480.633,1192271,122,1192271,29,4,-999999,1,0,1,16,21,2,2,2,2,0,0,348,1,0,2
1.19E+11,439041.625,4632480.633,1192271,122,1192271,5,1,-999999,1,-999999,2,1,1,2,2,2,1,-999999,-999999,348,1,0,3
1.19E+11,439041.625,4632480.633,1192271,122,1192271,2,1,-999999,-999999,-999999,2,-999999,-999999,1,2,2,1,-999999,-999999,348,1,0,4
1.19E+11,439041.625,4632480.633,1192271,122,1192271,14,1,-999999,1,-999999,10,10,10,1,2,2,1,-999999,-999999,348,1,0,5
1.19E+11,439041.625,4632480.633,1192271,122,1192271,12,1,-999999,1,-999999,10,8,8,1,2,2,1,-999999,-999999,348,1,0,6
1.19E+11,437486.2084,4642348.77,1192679,11,1192679,30,1,1,2,0,0,-999999,16,1,2,2,1,20000,20000,181,8,0,1
1.19E+11,443557.8139,4640678.661,1193008,107,1193008,51,1,3,-999999,0,0,-999999,20,1,2,1,1,70000,70000,433,1,0,1
1.19E+11,443557.8139,4640678.661,1193008,107,1193008,46,1,2,-999999,0,1,-999999,19,2,2,1,1,39000,39000,433,1,0,2
1.19E+11,443557.8139,4640678.661,1193008,107,1193008,18,1,1,-999999,0,2,14,16,1,2,1,1,5000,5000,433,1,0,3
1.19E+11,443557.8139,4640678.661,1193008,107,1193008,16,1,-999999,-999999,0,2,12,13,2,2,1,1,0,0,433,1,0,4
1.19E+11,443557.8139,4640678.661,1193008,107,1193008,12,1,-999999,-999999,-999999,2,9,10,2,2,1,1,-999999,-999999,433,1,0,5
1.19E+11,432638.4636,4644179.873,1193139,4,1193139,51,1,3,1,0,0,16,21,1,2,1,1,100000,100000,501,1,0,1
1.19E+11,432638.4636,4644179.873,1193139,4,1193139,47,1,1,1,0,1,16,21,2,2,1,1,65000,65000,501,1,0,2
1.19E+11,446662.8098,4633823.096,1193287,49,1193287,57,1,1,-999999,0,0,-999999,21,1,2,1,1,8000,8000,416,1,0,1
1.19E+11,446662.8098,4633823.096,1193287,49,1193287,31,5,1,1,0,1,-999999,21,2,2,1,2,50000,50000,416,1,0,2
1.19E+11,440320.6401,4641559.305,1193495,42,1193495,81,1,-999999,-999999,0,0,-999999,16,2,2,2,1,4800,4800,132,1,0,1
1.19E+11,440320.6401,4641559.305,1193495,42,1193495,88,1,-999999,-999999,0,1,-999999,11,1,1,2,1,12300,12300,132,1,0,2
1.19E+11,434152.1634,4626428.271,1194073,10,1194073,26,1,1,-999999,0,0,-999999,21,1,2,1,1,21000,21020,190,1,0,1
1.19E+11,450623.1298,4628705.103,1194223,29,1194223,33,1,1,-999999,0,0,-999999,18,1,2,1,1,18000,18000,281,1,0,1
1.19E+11,450623.1298,4628705.103,1194223,29,1194223,28,1,2,-999999,0,1,-999999,21,2,2,1,1,22000,22000,281,3,0,2
1.19E+11,447122.6362,4642780.165,1194311,27,1194311,74,1,6,-999999,0,0,-999999,18,1,2,1,1,15000,15860,165,1,0,1
1.19E+11,447122.6362,4642780.165,1194311,27,1194311,71,1,-999999,-999999,0,1,-999999,18,2,1,1,1,5700,5700,165,1,0,2
1.19E+11,439272.6938,4643547.82,1194474,91,1194474,36,5,-999999,4,0,0,-999999,16,2,2,2,2,0,0,88,1,0,1
1.19E+11,439272.6938,4643547.82,1194474,91,1194474,32,5,1,3,0,1,-999999,11,1,2,2,2,15000,15000,88,1,0,2
1.19E+11,439272.6938,4643547.82,1194474,91,1194474,2,1,-999999,-999999,-999999,2,-999999,-999999,1,2,2,1,-999999,-999999,88,1,0,3
1.19E+11,447852.9666,4612768.333,1194815,8,1194815,70,1,-999999,-999999,0,0,-999999,16,2,2,1,1,13200,13200,101,2,0,1
1.19E+11,447852.9666,4612768.333,1194815,8,1194815,55,1,-999999,-999999,0,2,-999999,16,1,1,1,1,0,0,101,2,0,2
1.19E+11,445966.0351,4617454.845,1194815,78,1194815,70,1,-999999,-999999,0,0,-999999,16,2,2,1,1,13200,13200,101,2,0,1
1.19E+11,445966.0351,4617454.845,1194815,78,1194815,55,1,-999999,-999999,0,2,-999999,16,1,1,1,1,0,0,101,2,0,2
1.19E+11,449502.9002,4625816.433,1194815,115,1194815,70,1,-999999,-999999,0,0,-999999,16,2,2,1,1,13200,13200,101,2,0,1
1.19E+11,449502.9002,4625816.433,1194815,115,1194815,55,1,-999999,-999999,0,2,-999999,16,1,1,1,1,0,0,101,2,0,2
1.19E+11,446019.2417,4646348.944,1194881,41,1194881,49,1,3,-999999,0,0,-999999,19,2,2,1,1,30600,30600,406,2,0,1
1.19E+11,446019.2417,4646348.944,1194881,41,1194881,52,1,1,-999999,0,1,-999999,16,1,1,1,1,28000,28000,406,2,0,2
1.19E+11,452062.3661,4623193.213,1194881,132,1194881,49,1,3,-999999,0,0,-999999,19,2,2,1,1,30600,30600,406,2,0,1
1.19E+11,452062.3661,4623193.213,1194881,132,1194881,52,1,1,-999999,0,1,-999999,16,1,1,1,1,28000,28000,406,2,0,2
1.19E+11,430228.7911,4647020.947,1194982,4,1194982,67,1,-999999,-999999,0,0,-999999,23,1,2,1,1,17600,72600,501,1,0,1
1.20E+11,436215.9828,4644633.309,1195156,64,1195156,40,5,1,2,0,0,-999999,18,1,2,1,2,35000,35000,241,1,0,1
1.20E+11,436215.9828,4644633.309,1195156,64,1195156,38,5,1,3,0,1,-999999,18,2,2,1,2,28000,28000,241,1,0,2
1.20E+11,436215.9828,4644633.309,1195156,64,1195156,18,5,-999999,1,0,2,15,19,2,2,1,2,0,0,241,1,0,3
1.20E+11,436215.9828,4644633.309,1195156,64,1195156,16,5,-999999,1,0,2,12,12,2,2,1,2,0,0,241,1,0,4
1.20E+11,436215.9828,4644633.309,1195156,64,1195156,10,5,-999999,1,-999999,2,7,7,2,2,1,2,-999999,-999999,241,1,0,5
1.20E+11,447580.4883,4631009.2,1195158,8,1195158,66,1,-999999,-999999,0,16,-999999,16,1,1,1,1,0,0,-999999,2,0,1
1.20E+11,442227.6541,4642205.457,1195241,88,1195241,50,1,1,-999999,0,0,-999999,21,1,2,2,1,30000,30000,176,8,0,1
1.20E+11,442227.6541,4642205.457,1195241,88,1195241,39,1,-999999,-999999,0,1,14,14,2,2,2,1,0,0,176,8,0,2
1.20E+11,442227.6541,4642205.457,1195241,88,1195241,17,1,-999999,-999999,0,5,13,13,1,2,2,1,0,0,176,8,0,3
1.20E+11,454353.7534,4618260.16,1195242,42,1195242,55,4,3,1,0,0,-999999,20,1,2,2,2,54500,54499,494,1,0,1
1.20E+11,438025.052,4640597.161,1195242,187,1195242,55,4,3,1,0,0,-999999,20,1,2,2,2,54500,54499,494,1,0,1
1.20E+11,444403.8129,4634153.386,1195242,200,1195242,55,4,3,1,0,0,-999999,20,1,2,2,2,54500,54499,494,1,0,1
1.20E+11,442457.8375,4630034.955,1195242,204,1195242,55,4,3,1,0,0,-999999,20,1,2,2,2,54500,54499,494,1,0,1
1.20E+11,442482.2673,4627806.026,1195242,265,1195242,55,4,3,1,0,0,-999999,20,1,2,2,2,54500,54499,494,1,0,1
1.20E+11,441564.575,4630415.212,1195242,353,1195242,55,4,3,1,0,0,-999999,20,1,2,2,2,54500,54499,494,1,0,1
1.20E+11,446590.2291,4640094.266,1195254,165,1195254,63,1,3,-999999,0,0,-999999,23,2,2,1,1,80000,113600,501,1,0,1
1.20E+11,446590.2291,4640094.266,1195254,165,1195254,16,3,2,-999999,0,2,12,13,1,2,1,1,200,200,501,9,0,2
1.20E+11,442562.5696,4628081.441,1195492,272,1195492,53,1,1,-999999,0,0,-999999,23,2,1,1,1,80000,100200,501,1,0,1
1.20E+11,444148.1223,4646460.702,1196052,68,1196052,32,1,1,-999999,0,0,-999999,22,2,2,1,1,80000,82400,501,1,0,1
1.20E+11,444148.1223,4646460.702,1196052,68,1196052,33,1,3,-999999,0,1,-999999,21,1,2,1,1,70000,70030,501,1,0,2
