id,x,y,householdID,realizationID,SERIALNO,NP,FS,VEH,GRPIP,HHT,HINCP,HH_income,HUPAC,MV,PARTNER,FACRP
1.18E+11,440892.6729,4622380.55,1179128,136,1179128,7,1,0,21,3,74600,74600,3,2,0,0
1.18E+11,433607.3611,4647183.143,1179158,41,1179158,2,2,1,0,1,38400,38400,4,5,0,0
1.18E+11,444699.0404,4643761.549,1179249,75,1179249,3,2,0,9,3,115300,115300,4,5,0,0
1.18E+11,442557.4382,4639435.144,1179498,35,1179498,6,2,0,8,5,131700,131700,4,1,0,0
1.18E+11,440046.8769,4632554.122,1179609,81,1179609,2,1,1,59,3,14600,14600,2,5,0,0
1.18E+11,441186.6946,4626726.312,1179772,30,1179772,1,2,0,62,6,17500,17500,4,1,0,0
1.18E+11,429894.9774,4647038.182,1179939,15,1179939,1,1,0,42,6,14100,14100,4,3,0,0
1.18E+11,442015.4862,4626519.284,1180289,91,1180289,0,0,0,0,0,0,0,0,0,0,0
1.18E+11,442705.4036,4629853.879,1180554,63,1180554,2,2,0,0,1,13800,11200,4,7,0,0
1.18E+11,433367.319,4643403.097,1180554,66,1180554,2,2,0,0,1,13800,11200,4,7,0,0
1.18E+11,436310.5718,4626962.529,1180870,127,1180870,4,2,2,0,1,75000,75000,2,5,0,0
1.18E+11,439001.2789,4628640.814,1180909,13,1180909,1,2,0,25,4,33000,0,4,5,0,0
1.18E+11,434925.8877,4643059.683,1181046,32,1181046,2,2,2,0,1,91270,91000,4,6,0,0
1.18E+11,432249.4186,4645472.722,1181046,56,1181046,2,2,2,0,1,91270,91000,4,6,0,0
1.18E+11,442861.7445,4629376.459,1181046,204,1181046,2,2,2,0,1,91270,91000,4,6,0,0
1.18E+11,444402.5473,4630424.42,1181185,17,1181185,0,0,0,0,0,0,0,0,0,0,0
1.18E+11,439236.6671,4627246.623,1181185,18,1181185,0,0,0,0,0,0,0,0,0,0,0
1.18E+11,444105.4581,4630485.807,1181185,24,1181185,0,0,0,0,0,0,0,0,0,0,0
1.18E+11,434088.5182,4646616.865,1181571,78,1181571,3,2,1,0,1,68900,68900,4,3,0,0
1.18E+11,429454.9066,4644922.993,1181970,72,1181970,0,0,0,0,0,0,0,0,0,0,0
1.18E+11,443725.6115,4633902.332,1181970,146,1181970,0,0,0,0,0,0,0,0,0,0,0
1.18E+11,441410.7654,4626634.787,1181970,196,1181970,0,0,0,0,0,0,0,0,0,0,0
1.18E+11,439334.849,4642696.877,1182003,65,1182003,3,1,1,0,7,49040,46000,4,4,0,0
1.18E+11,441831.5358,4630512.256,1182003,89,1182003,3,1,1,0,7,49040,46000,4,4,0,0
1.18E+11,429886.7106,4647026.325,1182003,130,1182003,3,1,1,0,7,49040,46000,4,4,0,0
1.18E+11,455085.0155,4615383.77,1182005,107,1182005,1,2,1,19,6,42000,42000,4,6,0,0
1.18E+11,444235.5663,4633748.966,1182482,12,1182482,2,2,1,0,1,102000,102000,4,4,0,0
1.18E+11,440764.0742,4645286.531,1182482,100,1182482,2,2,1,0,1,102000,102000,4,4,0,0
1.18E+11,454551.8142,4621321.691,1182714,4,1182714,1,2,2,0,4,50000,50000,4,3,0,0
1.18E+11,444888.2229,4645938.427,1182714,293,1182714,1,2,2,0,4,50000,50000,4,3,0,0
1.18E+11,431528.4168,4643395.01,1182782,18,1182782,1,2,0,0,6,248000,55000,4,5,0,0
1.18E+11,436231.2459,4646489.964,1182782,25,1182782,1,2,0,0,6,248000,55000,4,5,0,0
1.18E+11,440507.3218,4644390.491,1182782,76,1182782,1,2,0,0,6,248000,55000,4,5,0,0
1.18E+11,433341.1804,4647071.873,1182830,22,1182830,4,2,2,0,1,100300,100300,2,5,0,0
1.18E+11,456224.1453,4610552.005,1182830,32,1182830,4,2,2,0,1,100300,100300,2,5,0,0
1.18E+11,446673.8888,4631065.508,1183131,2,1183131,4,1,2,0,3,21500,20200,2,5,0,0
1.18E+11,439265.1838,4621053.47,1183131,138,1183131,4,1,2,0,3,21500,20200,2,5,0,0
1.18E+11,447942.1863,4633137.062,1183155,77,1183155,1,2,1,0,4,18800,18800,4,7,0,0
1.18E+11,448598.1061,4632707.944,1183155,107,1183155,1,2,1,0,4,18800,18800,4,7,0,0
1.18E+11,444593.6817,4624631.905,1183166,92,1183166,2,1,1,16,3,35000,35000,4,4,0,0
1.18E+11,438032.4373,4628739.101,1183166,122,1183166,2,1,1,16,3,35000,35000,4,4,0,0
1.18E+11,437869.8941,4636342.622,1183166,159,1183166,2,1,1,16,3,35000,35000,4,4,0,0
1.18E+11,443580.5209,4614822.767,1183572,52,1183572,2,2,1,23,1,88400,73400,4,2,0,0
1.18E+11,445114.3864,4617102.716,1183611,122,1183611,2,2,0,0,1,33400,33400,4,6,0,0
1.18E+11,436467.1884,4638494.242,1183747,26,1183747,2,1,1,29,1,15300,15300,4,4,0,0
1.18E+11,449988.5909,4628324.283,1184263,180,1184263,1,2,1,0,4,46100,46100,4,2,0,0
1.18E+11,444802.9257,4626483.649,1184271,43,1184271,1,2,1,0,6,82200,17200,4,4,0,0
1.18E+11,440688.0458,4634644.317,1184740,25,1184740,1,2,0,0,0,0,10000,0,3,0,0
1.18E+11,448491.7775,4626702.193,1184740,74,1184740,1,2,0,0,0,0,10000,0,3,0,0
1.18E+11,446929.2137,4623314.523,1184740,115,1184740,1,2,0,0,0,0,10000,0,3,0,0
1.19E+11,440280.8753,4635425.268,1185146,8,1185146,1,2,1,18,4,73000,73000,4,1,0,0
1.19E+11,446409.8683,4621733.074,1185196,147,1185196,0,0,0,0,0,0,0,0,0,0,0
1.19E+11,447430.6686,4616086.418,1185284,43,1185284,1,2,1,0,4,75000,75000,4,4,0,0
1.19E+11,444131.8845,4625291.742,1185284,48,1185284,1,2,1,0,4,75000,75000,4,4,0,0
1.19E+11,446136.9686,4616175.774,1185284,136,1185284,1,2,1,0,4,75000,75000,4,4,0,0
1.19E+11,445679.0833,4627400.744,1185410,24,1185410,5,2,2,0,1,535000,535000,2,6,0,0
1.19E+11,444194.2717,4637616.103,1185410,51,1185410,5,2,2,0,1,535000,535000,2,6,0,0
1.19E+11,446512.1609,4619351.193,1185410,54,1185410,5,2,2,0,1,535000,535000,2,6,0,0
1.19E+11,447932.5395,4614833.975,1185410,58,1185410,5,2,2,0,1,535000,535000,2,6,0,0
1.19E+11,446299.2101,4625549.73,1185794,0,1185794,1,2,0,0,0,0,0,0,3,0,0
1.19E+11,448142.0678,4612656.872,1185989,154,1185989,3,2,1,20,3,68100,68100,4,1,0,0
1.19E+11,448385.3528,4624325.607,1185989,175,1185989,3,2,1,20,3,68100,68100,4,1,0,0
1.19E+11,449076.5347,4619840.465,1186084,7,1186084,2,2,4,0,1,66500,66500,4,5,0,0
1.19E+11,439855.2931,4633854.728,1186084,27,1186084,2,2,4,0,1,66500,66500,4,5,0,0
1.19E+11,441132.5209,4634367.546,1186084,56,1186084,2,2,4,0,1,66500,66500,4,5,0,0
1.19E+11,443695.4871,4624984.511,1186676,8,1186676,3,2,2,0,1,113700,113700,2,4,0,0
1.19E+11,446721.8306,4625262.578,1187357,38,1187357,2,2,1,0,1,91000,91000,4,4,0,0
1.19E+11,444412.7289,4625748.596,1187357,96,1187357,2,2,1,0,1,91000,91000,4,4,0,0
1.19E+11,444506.7719,4622689.656,1187357,225,1187357,2,2,1,0,1,91000,91000,4,4,0,0
1.19E+11,448201.2353,4626074.128,1187357,239,1187357,2,2,1,0,1,91000,91000,4,4,0,0
1.19E+11,437565.3595,4639721.039,1187357,242,1187357,2,2,1,0,1,91000,91000,4,4,0,0
1.19E+11,448533.1939,4632662.951,1187357,257,1187357,2,2,1,0,1,91000,91000,4,4,0,0
1.19E+11,448083.2058,4614511.583,1187874,31,1187874,1,2,1,22,6,34000,34000,4,2,0,0
1.19E+11,447873.7392,4615778.782,1188549,0,1188549,3,2,2,0,1,240000,240000,1,4,0,0
1.19E+11,449256.5495,4620492.701,1188549,41,1188549,3,2,2,0,1,240000,240000,1,4,0,0
1.19E+11,452224.8777,4625131.02,1188559,78,1188559,0,0,0,0,0,0,0,0,0,0,0
1.19E+11,446951.358,4620115.292,1188559,82,1188559,0,0,0,0,0,0,0,0,0,0,0
1.19E+11,449367.5739,4630391.7,1188559,84,1188559,0,0,0,0,0,0,0,0,0,0,0
1.19E+11,447327.4018,4613782.66,1188559,135,1188559,0,0,0,0,0,0,0,0,0,0,0
1.19E+11,441102.6132,4627511.903,1188678,7,1188678,3,2,2,0,1,32900,32900,4,7,0,0
1.19E+11,440941.8889,4645756.067,1188810,80,1188810,2,2,3,0,2,89900,34700,4,2,0,0
1.19E+11,440917.2769,4625382.707,1189229,103,1189229,0,0,0,0,0,0,0,0,0,0,0
1.19E+11,437867.8679,4641494.621,1189229,130,1189229,0,0,0,0,0,0,0,0,0,0,0
1.19E+11,441004.8663,4641561.685,1189489,21,1189489,2,2,2,0,3,147000,147000,4,3,0,0
1.19E+11,444075.6774,4628148.776,1189489,32,1189489,2,2,2,0,3,147000,147000,4,3,0,0
1.19E+11,437840.5078,4641130.482,1189489,75,1189489,2,2,2,0,3,147000,147000,4,3,0,0
1.19E+11,441064.3281,4633021.41,1189525,25,1189525,1,2,0,0,0,0,24000,0,3,0,0
1.19E+11,439252.5666,4641418.111,1189582,67,1189582,2,2,2,0,5,170000,170000,4,3,2,0
1.19E+11,443077.4439,4631844.197,1189684,2,1189684,1,1,0,0,0,0,3100,0,3,0,0
1.19E+11,442432.0045,4630409.984,1189832,18,1189832,1,2,1,0,6,8600,8600,4,7,0,0
1.19E+11,440079.6254,4624741.847,1190070,121,1190070,4,2,2,0,1,290000,290000,3,4,0,0
1.19E+11,435366.7658,4641233.984,1190309,4,1190309,1,2,1,0,4,80000,80000,4,3,0,0
1.19E+11,452151.8036,4619193.347,1190309,54,1190309,1,2,1,0,4,80000,80000,4,3,0,0
1.19E+11,453674.3947,4622372.89,1190955,36,1190955,3,1,1,78,3,11300,11300,2,3,0,0
1.19E+11,445673.5139,4622748.182,1190955,75,1190955,3,1,1,78,3,11300,11300,2,3,0,0
1.19E+11,448368.0767,4616166.523,1191180,43,1191180,2,2,1,17,3,55000,55000,2,4,0,0
1.19E+11,446058.6381,4623015.297,1191180,94,1191180,2,2,1,17,3,55000,55000,2,4,0,0
1.19E+11,451038.643,4622112.773,1191442,24,1191442,1,2,1,27,4,55000,50000,4,1,0,0
1.19E+11,444523.4001,4621692.539,1191442,102,1191442,1,2,1,27,4,55000,50000,4,1,0,0
1.19E+11,448489.2124,4617000.083,1191661,48,1191661,2,2,0,23,3,14000,14000,4,5,0,0
1.19E+11,449194.8128,4621176.965,1191661,70,1191661,2,2,0,23,3,14000,14000,4,5,0,0
1.19E+11,454107.5583,4621303.319,1191695,120,1191695,0,0,0,0,0,0,0,0,0,0,0
1.19E+11,445795.7287,4625419.095,1191798,12,1191798,1,2,1,0,6,0,0,4,3,0,0
1.19E+11,445728.2802,4620257.154,1191809,1,1191809,3,2,1,0,3,64310,28600,2,5,0,0
1.19E+11,445765.3698,4619731.927,1191809,47,1191809,3,2,1,0,3,64310,28600,2,5,0,0
1.19E+11,449853.7472,4621103.951,1192084,6,1192084,1,2,1,101,4,5000,5000,4,2,0,0
1.19E+11,440129.0215,4633831.831,1192244,103,1192244,4,2,2,0,1,75400,75400,2,7,0,0
1.19E+11,438248.0858,4629576.847,1192244,193,1192244,4,2,2,0,1,75400,75400,2,7,0,0
1.19E+11,446182.2699,4621880.115,1192271,22,1192271,6,2,2,0,1,100000,100000,3,4,0,0
1.19E+11,448954.2103,4621226.121,1192271,33,1192271,6,2,2,0,1,100000,100000,3,4,0,0
1.19E+11,449924.5855,4616885.236,1192271,60,1192271,6,2,2,0,1,100000,100000,3,4,0,0
1.19E+11,452706.1672,4622484.343,1192271,122,1192271,6,2,2,0,1,100000,100000,3,4,0,0
1.19E+11,453534.0982,4618710.65,1192679,11,1192679,1,2,1,39,4,20000,20000,4,3,0,0
1.19E+11,453547.3996,4617513.498,1193008,107,1193008,5,2,4,0,1,114000,114000,2,5,0,0
1.19E+11,442549.796,4624143.792,1193139,4,1193139,2,2,3,0,1,165000,165000,4,5,0,0
1.19E+11,449393.3735,4622762.965,1193287,49,1193287,2,2,1,17,1,58000,58000,4,2,0,0
1.19E+11,436732.0314,4637410.513,1193495,42,1193495,2,2,1,0,1,17100,17100,4,7,0,0
1.19E+11,436841.5511,4639743.07,1194073,10,1194073,1,2,1,47,4,21020,21000,4,1,0,0
1.19E+11,452678.2331,4618532.055,1194223,29,1194223,2,2,3,0,1,40000,40000,4,2,0,0
1.19E+11,445824.6424,4645957.032,1194311,27,1194311,2,2,1,0,1,21560,20700,4,5,0,0
1.19E+11,443597.7747,4627477.9,1194474,91,1194474,3,2,0,44,1,15000,15000,1,1,0,0
1.19E+11,448098.1448,4614287.738,1194815,8,1194815,2,1,0,0,3,13200,13200,4,5,0,0
1.19E+11,448502.2924,4619731.384,1194815,78,1194815,2,1,0,0,3,13200,13200,4,5,0,0
1.19E+11,450241.7402,4622492.388,1194815,115,1194815,2,1,0,0,3,13200,13200,4,5,0,0
1.19E+11,441667.5886,4636351.196,1194881,41,1194881,2,2,1,20,1,58600,58600,4,2,0,0
1.19E+11,446244.3191,4620165.308,1194881,132,1194881,2,2,1,20,1,58600,58600,4,2,0,0
1.19E+11,444255.2022,4626829.398,1194982,4,1194982,1,2,1,21,4,72600,17600,4,5,0,0
1.20E+11,449039.0348,4630120.037,1195156,64,1195156,5,2,2,0,1,63000,63000,2,3,0,0
1.20E+11,444032.0516,4621367.808,1195158,8,1195158,1,2,0,0,0,0,0,0,3,0,0
1.20E+11,439307.2829,4637117.195,1195241,88,1195241,3,2,1,91,1,30000,30000,2,4,0,0
1.20E+11,451275.9597,4624053.927,1195242,42,1195242,1,2,2,0,4,54499,54500,4,4,0,0
1.20E+11,445087.5244,4624676.861,1195242,187,1195242,1,2,2,0,4,54499,54500,4,4,0,0
1.20E+11,440034.0535,4639049.253,1195242,200,1195242,1,2,2,0,4,54499,54500,4,4,0,0
1.20E+11,450320.2606,4621898.847,1195242,204,1195242,1,2,2,0,4,54499,54500,4,4,0,0
1.20E+11,443316.2852,4624319.232,1195242,265,1195242,1,2,2,0,4,54499,54500,4,4,0,0
1.20E+11,446834.1527,4622816.222,1195242,353,1195242,1,2,2,0,4,54499,54500,4,4,0,0
1.20E+11,447475.3789,4628672.51,1195254,165,1195254,2,2,0,0,3,113800,80200,2,6,0,0
1.20E+11,440587.4013,4624796.742,1195492,272,1195492,1,2,1,24,6,100200,80000,4,3,0,0
1.20E+11,437697.965,4645213.146,1196052,68,1196052,3,2,2,0,1,152430,150000,1,3,0,0
1.20E+11,438234.5615,4644512.783,1196569,19,1196569,2,2,0,32,2,35000,35000,4,1,0,0
1.20E+11,446431.8131,4629359.135,1196569,80,1196569,2,2,0,32,2,35000,35000,4,1,0,0
1.20E+11,441178.2181,4624765.359,1196569,87,1196569,2,2,0,32,2,35000,35000,4,1,0,0
1.20E+11,444330.8308,4639396.339,1196602,65,1196602,10,1,2,0,1,97100,92100,3,7,0,0
1.20E+11,443602.3417,4641062.901,1196841,3,1196841,2,2,0,34,5,93200,93200,4,2,0,0
1.20E+11,439316.86,4625186.818,1196841,14,1196841,2,2,0,34,5,93200,93200,4,2,0,0
1.20E+11,445074.7143,4636024.769,1196841,37,1196841,2,2,0,34,5,93200,93200,4,2,0,0
1.20E+11,445068.5748,4642889.005,1196841,147,1196841,2,2,0,34,5,93200,93200,4,2,0,0
1.20E+11,446839.1142,4625051.808,1197257,61,1197257,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,450371.9379,4629297.326,1197257,120,1197257,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,443218.043,4626887.883,1197478,12,1197478,3,2,2,0,1,73990,73700,1,1,0,0
1.20E+11,451030.4074,4620345.797,1197527,64,1197527,2,2,1,0,1,97000,91000,4,2,0,0
1.20E+11,445834.2172,4627987.419,1197682,126,1197682,3,2,2,0,1,112000,112000,2,5,0,0
1.20E+11,437445.0232,4636291.056,1197682,155,1197682,3,2,2,0,1,112000,112000,2,5,0,0
1.20E+11,440948.8949,4639902.095,1197682,171,1197682,3,2,2,0,1,112000,112000,2,5,0,0
1.20E+11,445577.8391,4646253.724,1197682,255,1197682,3,2,2,0,1,112000,112000,2,5,0,0
1.20E+11,439741.5339,4646769.09,1198406,23,1198406,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,444702.0255,4628123.163,1198406,50,1198406,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,448056.0519,4637724.044,1198406,51,1198406,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,447384.0903,4642283.473,1198803,61,1198803,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,447983.2912,4639953.627,1198947,8,1198947,3,2,2,101,3,12000,0,1,3,0,0
1.20E+11,442989.9531,4650985.321,1198965,23,1198965,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,435181.6766,4642591.618,1198965,58,1198965,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,446624.6305,4631053.724,1199005,30,1199005,2,2,2,0,5,216700,216000,4,3,1,0
1.20E+11,445833.6847,4648213.549,1199005,75,1199005,2,2,2,0,5,216700,216000,4,3,1,0
1.20E+11,434257.3773,4640748.653,1199005,172,1199005,2,2,2,0,5,216700,216000,4,3,1,0
1.20E+11,448243.5262,4638718.416,1199044,145,1199044,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,443910.7595,4650573.041,1199316,9,1199316,1,2,0,57,6,10600,10600,4,6,0,0
1.20E+11,445836.3724,4646351.988,1199316,10,1199316,1,2,0,57,6,10600,10600,4,6,0,0
1.20E+11,444008.4139,4652113.771,1199401,265,1199401,2,2,1,0,1,80000,80000,4,6,0,0
1.20E+11,440826.7116,4638785.383,1199402,40,1199402,12,2,2,0,1,69000,69000,3,4,0,0
1.20E+11,444903.7315,4650065.585,1200063,53,1200063,1,2,1,14,4,60000,60000,4,3,0,0
1.20E+11,445457.013,4649654.61,1200063,66,1200063,1,2,1,14,4,60000,60000,4,3,0,0
1.20E+11,443687.462,4650033.251,1200092,11,1200092,8,1,1,101,3,1400,1400,3,1,0,0
1.20E+11,437881.155,4647662.441,1200327,22,1200327,4,2,3,0,1,192600,192600,4,5,0,0
1.20E+11,441539.6786,4615987.51,1200413,37,1200413,2,2,1,0,1,30100,26900,4,7,0,0
1.20E+11,435823.2074,4645125.301,1200750,53,1200750,2,2,2,10,3,88900,88900,4,3,0,0
1.20E+11,444145.267,4650735.283,1200750,185,1200750,2,2,2,10,3,88900,88900,4,3,0,0
1.20E+11,440468.6511,4615997.939,1200750,243,1200750,2,2,2,10,3,88900,88900,4,3,0,0
1.20E+11,436560.9528,4627528.464,1200855,33,1200855,0,0,0,0,0,0,0,0,0,0,0
1.20E+11,444935.3075,4638807.078,1201173,26,1201173,2,2,1,0,1,17400,17400,4,3,0,0
1.20E+11,441792.7732,4624846.631,1201173,71,1201173,2,2,1,0,1,17400,17400,4,3,0,0
1.20E+11,435057.8411,4646467.216,1201173,108,1201173,2,2,1,0,1,17400,17400,4,3,0,0
1.20E+11,442250.124,4639058.793,1201179,25,1201179,5,2,2,0,2,121700,121700,4,3,0,0
1.20E+11,431142.9156,4645688.272,1201179,37,1201179,5,2,2,0,2,121700,121700,4,3,0,0
1.20E+11,437249.3633,4645351.724,1201179,88,1201179,5,2,2,0,2,121700,121700,4,3,0,0
1.20E+11,442268.8928,4639722.416,1201179,113,1201179,5,2,2,0,2,121700,121700,4,3,0,0
1.20E+11,447463.5014,4642452.189,1201490,67,1201490,3,1,1,26,1,45500,45500,1,1,0,0
1.20E+11,432668.2141,4650207.664,1201490,90,1201490,3,1,1,26,1,45500,45500,1,1,0,0
1.20E+11,443481.8793,4639358.77,1201522,39,1201522,3,2,1,0,1,142000,142000,2,3,0,0
1.20E+11,436045.322,4646579.039,1201522,42,1201522,3,2,1,0,1,142000,142000,2,3,0,0
1.20E+11,441963.302,4647446.71,1201804,94,1201804,6,2,3,0,1,260300,260300,2,3,0,0
1.20E+11,446139.8179,4645060.721,1201804,102,1201804,6,2,3,0,1,260300,260300,2,3,0,0
1.20E+11,445183.3127,4628511.569,1201804,110,1201804,6,2,3,0,1,260300,260300,2,3,0,0
1.20E+11,437534.9795,4644337.766,1201804,120,1201804,6,2,3,0,1,260300,260300,2,3,0,0
1.20E+11,439222.8105,4639341.907,1201835,68,1201835,2,2,1,12,3,85500,85500,2,4,0,0
1.20E+11,454286.2919,4621221.736,1201835,70,1201835,2,2,1,12,3,85500,85500,2,4,0,0
1.20E+11,442206.5911,4624909.525,1201835,124,1201835,2,2,1,12,3,85500,85500,2,4,0,0
1.20E+11,454038.1364,4620312.04,1201835,185,1201835,2,2,1,12,3,85500,85500,2,4,0,0
1.20E+11,446028.5245,4646329.421,1201835,232,1201835,2,2,1,12,3,85500,85500,2,4,0,0
1.20E+11,442564.0406,4625351.103,1202038,61,1202038,2,2,2,0,1,26000,26000,4,5,0,0
1.20E+11,447040.8484,4624332.016,1202038,116,1202038,2,2,2,0,1,26000,26000,4,5,0,0
1.20E+11,439441.5025,4625571.896,1202038,119,1202038,2,2,2,0,1,26000,26000,4,5,0,0
1.20E+11,439234.5026,4626217.762,1202038,230,1202038,2,2,2,0,1,26000,26000,4,5,0,0
1.20E+11,441244.8696,4640539.043,1202038,261,1202038,2,2,2,0,1,26000,26000,4,5,0,0
1.20E+11,433819.7231,4643068.443,1202198,15,1202198,1,2,0,0,6,20000,5000,4,3,0,0
1.20E+11,430863.3702,4643429.738,1202732,1,1202732,2,2,2,0,1,102000,100600,4,6,0,0
1.20E+11,442008.94,4642834.791,1202732,77,1202732,2,2,2,0,1,102000,100600,4,6,0,0
1.20E+11,444273.7573,4643138.094,1202812,21,1202812,3,2,1,40,1,34400,34000,1,1,0,0
1.20E+11,440975.2456,4626899.179,1202812,40,1202812,3,2,1,40,1,34400,34000,1,1,0,0
1.20E+11,434865.7604,4640061.829,1202812,47,1202812,3,2,1,40,1,34400,34000,1,1,0,0
1.20E+11,455629.6497,4616878.067,1202875,40,1202875,4,2,2,0,1,309000,300000,1,4,0,0
1.20E+11,433988.5156,4626867.624,1203427,1,1203427,2,2,1,101,3,8500,8500,2,2,0,0
1.20E+11,448041.9521,4637863.048,1203660,3,1203660,4,2,2,0,1,130000,130000,2,5,0,0
1.20E+11,435014.0814,4643029.282,1203660,41,1203660,4,2,2,0,1,130000,130000,2,5,0,0
1.20E+11,434388.5599,4627464.038,1203660,140,1203660,4,2,2,0,1,130000,130000,2,5,0,0
1.20E+11,444991.6507,4628315.634,1203660,166,1203660,4,2,2,0,1,130000,130000,2,5,0,0
1.20E+11,446088.3186,4632874.398,1204389,35,1204389,2,2,2,0,1,79100,79100,4,4,0,0
1.20E+11,444275.3597,4645288.438,1204389,135,1204389,2,2,2,0,1,79100,79100,4,4,0,0
1.20E+11,440650.0889,4640460.074,1204389,245,1204389,2,2,2,0,1,79100,79100,4,4,0,0
1.20E+11,442657.8925,4625569.393,1204389,254,1204389,2,2,2,0,1,79100,79100,4,4,0,0
1.20E+11,444604.8844,4650546.837,1204438,3,1204438,1,2,0,0,4,80000,80000,4,3,0,0
1.20E+11,445404.894,4632742.592,1204438,11,1204438,1,2,0,0,4,80000,80000,4,3,0,0
1.20E+11,442684.7593,4626245.821,1204438,124,1204438,1,2,0,0,4,80000,80000,4,3,0,0
1.20E+11,444605.0201,4616884.987,1204492,43,1204492,1,2,2,0,4,43200,43200,4,6,0,0
1.20E+11,451769.6211,4623726.36,1204492,57,1204492,1,2,2,0,4,43200,43200,4,6,0,0
1.20E+11,451313.1782,4624389.985,1204492,146,1204492,1,2,2,0,4,43200,43200,4,6,0,0
1.20E+11,447728.262,4624299.389,1204758,31,1204758,10,1,1,0,3,59000,59000,3,5,0,0
1.21E+11,448448.3931,4625780.741,1205050,52,1205050,4,2,1,0,1,592500,214000,1,3,0,0
1.21E+11,451875.2522,4618855.87,1205050,92,1205050,4,2,1,0,1,592500,214000,1,3,0,0
1.21E+11,442889.1893,4625745.398,1205050,116,1205050,4,2,1,0,1,592500,214000,1,3,0,0
1.21E+11,449895.0341,4627937.54,1205287,48,1205287,2,2,2,0,1,201600,201600,4,7,0,0
1.21E+11,445406.4096,4615253.999,1205312,65,1205312,1,2,0,0,6,150000,150000,4,4,0,0
1.21E+11,445186.3536,4625117.299,1205312,77,1205312,1,2,0,0,6,150000,150000,4,4,0,0
1.21E+11,440031.5976,4621931.445,1205312,85,1205312,1,2,0,0,6,150000,150000,4,4,0,0
1.21E+11,450000.9842,4629597.948,1205590,110,1205590,6,1,2,0,1,45100,45100,3,6,0,0
1.21E+11,451971.8621,4623752.503,1205590,113,1205590,6,1,2,0,1,45100,45100,3,6,0,0
1.21E+11,441774.4594,4642008.402,1205689,64,1205689,0,0,0,0,0,0,0,0,0,0,0
1.21E+11,440298.1879,4621301.206,1205767,15,1205767,4,2,2,0,1,110000,98000,4,7,0,0
1.21E+11,443637.393,4649327.772,1205767,31,1205767,4,2,2,0,1,110000,98000,4,7,0,0
1.21E+11,447088.0878,4639368.375,1205819,117,1205819,4,2,2,0,1,87500,86500,1,4,0,0
1.21E+11,450536.0946,4626752.453,1205920,96,1205920,0,0,0,0,0,0,0,0,0,0,0
1.21E+11,443665.3804,4639965.676,1206378,13,1206378,1,2,1,0,4,75000,15000,4,3,0,0
1.21E+11,443040.7152,4625625.573,1206400,34,1206400,3,2,1,0,1,107000,104000,1,2,0,0
1.21E+11,445912.4674,4640907.289,1206400,198,1206400,3,2,1,0,1,107000,104000,1,2,0,0
1.21E+11,439208.0987,4645301.8,1206400,211,1206400,3,2,1,0,1,107000,104000,1,2,0,0
1.21E+11,440718.23,4625770.315,1206424,148,1206424,1,2,1,0,6,50000,50000,4,3,0,0
1.21E+11,453259.2204,4616741.927,1206949,24,1206949,5,2,3,77,1,15000,15000,2,1,0,0
1.21E+11,444624.3937,4651229.308,1206949,35,1206949,5,2,3,77,1,15000,15000,2,1,0,0
1.21E+11,436191.7763,4641052.968,1207193,130,1207193,0,0,0,0,0,0,0,0,0,0,0
1.21E+11,441119.3713,4616201.374,1207403,35,1207403,2,2,1,0,1,30000,30000,4,6,0,0
1.21E+11,443455.1647,4631687.474,1207403,49,1207403,2,2,1,0,1,30000,30000,4,6,0,0
1.21E+11,442399.0794,4625220.91,1207403,57,1207403,2,2,1,0,1,30000,30000,4,6,0,0
1.21E+11,435890.4435,4647532.722,1207497,19,1207497,1,2,0,101,4,4,0,4,7,0,0
1.21E+11,444543.513,4645405.329,1207612,27,1207612,2,2,2,0,1,52300,51700,4,7,0,0
1.21E+11,446261.2713,4643167.908,1207618,5,1207618,3,2,1,0,1,117000,117000,2,5,0,0
1.21E+11,447313.4471,4639415.402,1207618,32,1207618,3,2,1,0,1,117000,117000,2,5,0,0
1.21E+11,446426.9191,4643467.943,1207618,74,1207618,3,2,1,0,1,117000,117000,2,5,0,0
1.21E+11,446515.2829,4643088.196,1207618,104,1207618,3,2,1,0,1,117000,117000,2,5,0,0
1.21E+11,443329.7117,4641022.863,1207618,138,1207618,3,2,1,0,1,117000,117000,2,5,0,0
1.21E+11,447158.1485,4640288.111,1207835,29,1207835,3,2,1,0,2,132300,132300,4,5,2,0
1.21E+11,446890.9714,4641884.025,1207835,60,1207835,3,2,1,0,2,132300,132300,4,5,2,0
1.21E+11,443183.8127,4641588.925,1207915,35,1207915,2,2,0,22,5,25000,25000,4,3,0,0
1.21E+11,450829.1594,4626664.581,1207915,112,1207915,2,2,0,22,5,25000,25000,4,3,0,0
1.21E+11,441118.569,4614565.191,1208053,95,1208053,4,2,2,0,1,97100,97100,3,4,0,0
